device=cpu
results_dir=/app/results/20260430_211924
step=190 epoch=1 iter=190/938 loss=0.6305 batch_acc=0.8281 avg_loss=0.4894 avg_acc=0.8553
step=191 epoch=1 iter=191/938 loss=0.1918 batch_acc=0.9375 avg_loss=0.4878 avg_acc=0.8557
step=192 epoch=1 iter=192/938 loss=0.1644 batch_acc=0.9219 avg_loss=0.4861 avg_acc=0.8560
step=193 epoch=1 iter=193/938 loss=0.2536 batch_acc=0.9062 avg_loss=0.4849 avg_acc=0.8563
step=194 epoch=1 iter=194/938 loss=0.2967 batch_acc=0.9531 avg_loss=0.4840 avg_acc=0.8568
step=195 epoch=1 iter=195/938 loss=0.4386 batch_acc=0.8438 avg_loss=0.4837 avg_acc=0.8567
step=196 epoch=1 iter=196/938 loss=0.2639 batch_acc=0.8750 avg_loss=0.4826 avg_acc=0.8568
step=197 epoch=1 iter=197/938 loss=0.2084 batch_acc=0.9531 avg_loss=0.4812 avg_acc=0.8573
step=198 epoch=1 iter=198/938 loss=0.2711 batch_acc=0.9531 avg_loss=0.4802 avg_acc=0.8578
step=199 epoch=1 iter=199/938 loss=0.2406 batch_acc=0.9219 avg_loss=0.4790 avg_acc=0.8581
step=200 epoch=1 iter=200/938 loss=0.2042 batch_acc=0.9531 avg_loss=0.4776 avg_acc=0.8586
step=201 epoch=1 iter=201/938 loss=0.1821 batch_acc=0.9688 avg_loss=0.4761 avg_acc=0.8591
step=202 epoch=1 iter=202/938 loss=0.2309 batch_acc=0.9219 avg_loss=0.4749 avg_acc=0.8595
step=203 epoch=1 iter=203/938 loss=0.3306 batch_acc=0.8906 avg_loss=0.4742 avg_acc=0.8596
step=204 epoch=1 iter=204/938 loss=0.1340 batch_acc=0.9688 avg_loss=0.4725 avg_acc=0.8601
step=205 epoch=1 iter=205/938 loss=0.2816 batch_acc=0.9219 avg_loss=0.4716 avg_acc=0.8604
step=206 epoch=1 iter=206/938 loss=0.4096 batch_acc=0.8906 avg_loss=0.4713 avg_acc=0.8606
step=207 epoch=1 iter=207/938 loss=0.1305 batch_acc=0.9531 avg_loss=0.4696 avg_acc=0.8610
step=208 epoch=1 iter=208/938 loss=0.2901 batch_acc=0.8906 avg_loss=0.4688 avg_acc=0.8612
step=209 epoch=1 iter=209/938 loss=0.2775 batch_acc=0.9375 avg_loss=0.4679 avg_acc=0.8615
step=210 epoch=1 iter=210/938 loss=0.4668 batch_acc=0.7812 avg_loss=0.4679 avg_acc=0.8612
step=211 epoch=1 iter=211/938 loss=0.2618 batch_acc=0.9062 avg_loss=0.4669 avg_acc=0.8614
step=212 epoch=1 iter=212/938 loss=0.1465 batch_acc=0.9844 avg_loss=0.4654 avg_acc=0.8620
step=213 epoch=1 iter=213/938 loss=0.1106 batch_acc=0.9688 avg_loss=0.4637 avg_acc=0.8625
step=214 epoch=1 iter=214/938 loss=0.3698 batch_acc=0.8750 avg_loss=0.4633 avg_acc=0.8625
step=215 epoch=1 iter=215/938 loss=0.2026 batch_acc=0.9062 avg_loss=0.4621 avg_acc=0.8627
step=216 epoch=1 iter=216/938 loss=0.3240 batch_acc=0.9375 avg_loss=0.4614 avg_acc=0.8631
step=217 epoch=1 iter=217/938 loss=0.3347 batch_acc=0.8750 avg_loss=0.4608 avg_acc=0.8631
step=218 epoch=1 iter=218/938 loss=0.1332 batch_acc=0.9844 avg_loss=0.4593 avg_acc=0.8637
step=219 epoch=1 iter=219/938 loss=0.4331 batch_acc=0.8750 avg_loss=0.4592 avg_acc=0.8637
step=220 epoch=1 iter=220/938 loss=0.2921 batch_acc=0.9375 avg_loss=0.4585 avg_acc=0.8641
